13.30208,
13.35717,
13.41389,
13.46776,
13.52078,
13.57313,
13.62493,
13.67628,
13.72722,
13.7778,
13.82805,
13.87966,
13.92857,
13.97661,
14.02396,
14.07072,
14.11696,
14.1627,
14.20795,
14.25272,
14.29842,
14.34147,
14.38348,
14.4246,
14.46493,
14.50455,
14.54349,
14.58177,
14.61941,
14.65768,
14.69351,
14.72837,
14.76242,
14.7958,
14.82861,
14.86087,
14.8926,
14.9238,
14.95546,
14.98506,
15.01378,
15.04177,
15.06914,
15.09593,
15.12215,
15.1478,
15.17283,
15.198,
15.22133,
15.24377,
15.26544,
15.28646,
15.30685,
15.32663,
15.34577,
15.36421,
15.38247,
15.39911,
15.41485,
15.42981,
15.44404,
15.45759,
15.47044,
15.48254,
15.49382,
15.50453,
15.5138,
15.5221,
15.52953,
15.53616,
15.54203,
15.54713,
15.55142,
15.55486,
15.55749,
15.55902,
15.55972,#19 VmaxNose-Analysis1 
15.55969,
15.55901,
15.55773,
15.55583,
15.55328,
15.54999,
15.54576,
15.54086,
15.53526,
15.52904,
15.52226,
15.51493,
15.50701,
15.49845,
15.48914,
15.47866,
15.46779,
15.45629,
15.44419,
15.43155,
15.41836,
15.40458,
15.39012,
15.37488,
15.35821,
15.34138,
15.32391,
15.30585,
15.28719,
15.26794,
15.24804,
15.22742,
15.20596,
15.18281,
15.15974,
15.13607,
15.11184,
15.08704,
15.06169,
15.03574,
15.00912,
14.98173,
14.95255,
14.92381,
14.89464,
14.86505,
14.83505,
14.80464,
14.77377,
14.74237,
14.71031,
14.67643,
14.64331,
14.6099,
14.57619,
14.54217,
14.50782,
14.47307,
14.43785,
14.40204,
14.36431,
14.3276,
14.29069,
14.25355,
14.21615,
14.17846,
14.14039,
14.10186,
14.06274,
14.02156,
13.98155,
13.94134,
13.90089,
13.86015,
13.81908,
13.77762,
13.73568,
13.69316,
13.64853,
13.60526,
13.5619,
13.51841,
13.47475,
13.43088,
13.38674,
13.34227,
13.29734,
13.25037,
13.20499,
13.15967,
13.11432,
13.06891,
13.02338,
12.97766,
12.93168,
12.88532,
12.83694,
12.79031,
12.74383,
12.6974,
12.65098,
12.6045,
12.55792,
12.51114,
12.46408,
12.41505,
12.36791,
12.321,
12.27422,
12.22751,
12.18079,
12.13398,
12.08701,
12.03975,
11.99052,
11.94318,
11.89605,
11.84901,
11.802,
11.75494,
11.70779,
11.66048,
11.61294,
11.56351,
11.51608,
11.46899,
11.42215,
11.37549,
11.32896,
11.2825,
11.23604,
11.1895,
11.14124,
11.09506,
11.04928,
11.0038,
10.95852,
10.91337,
10.86827,
10.82317,
10.77799,
10.73113,
10.68631,
10.64191,
10.59781,
10.55394,
10.51022,
10.46662,
10.42308,
10.37953,
10.33444,
10.2914,
10.24885,
10.20665,
10.16471,
10.12296,
10.08134,
10.03978,
9.998209,
9.955142,
9.914014,
9.873295,
9.832864,
9.792633,
9.752549,
9.712568,
9.672658,
9.632783,
9.59158,
9.552345,
9.513644,
9.475387,
9.4375,
9.399931,
9.362637,
9.325572,
9.288679,
9.25064,
9.214529,
9.178953,
9.143787,
9.108929,
9.074309,
9.039873,
9.005574,
8.971364,
8.936024,
8.902438,
8.869317,
8.836561,
8.804091,
8.771859,
8.739828,
8.70797,
8.676249,
8.64355,
8.61254,
8.582023,
8.551892,
8.522069,
8.492488,
8.463104,
8.433874,
8.404749,
8.374694,
8.346146,
8.317997,
8.290144,
8.262517,
8.235072,
8.207787,
8.180655,
8.153666,
8.12591,
8.099651,
8.0739,
8.048587,
8.023656,
7.999068,
7.974796,
7.950811,
7.927077,
7.902729,
7.879789,
7.85731,
7.83519,
7.813348,
7.791723,
7.770274,
7.748972,
7.727791,
7.705958,
7.685315,
7.665029,
7.645023,
7.625245,
7.60566,
7.586249,
7.566997,
7.547891,
7.528245,
7.509713,
7.491545,
7.473663,
7.456011,
7.438545,
7.421232,
7.404046,
7.38696,
7.369346,
7.352674,
7.336264,
7.320047,
7.303977,
7.288029,
7.272192,
7.25647,
7.240868,
7.224864,
7.209792,
7.195076,
7.180675,
7.166558,
7.152702,
7.13909,
7.125703,
7.11252,
7.099035,
7.086408,
7.074081,
7.061983,
7.050059,
7.038264,
7.026572,
7.014961,
7.003413,
6.991488,
6.980234,
6.969174,
6.958266,
6.947478,
6.936792,
6.926196,
6.915684,
6.905247,
6.894496,
6.884368,
6.874437,
6.86466,
6.854998,
6.845428,
6.835925,
6.826468,
6.817039,
6.807275,
6.798009,
6.788851,
6.779767,
6.770727,
6.76172,
6.752743,
6.743798,
6.734889,
6.725719,
6.717063,
6.708596,
6.700302,
6.692169,
6.684184,
6.676338,
6.668615,
6.660994,
6.653169,
6.645825,
6.63863,
6.631542,
6.624524,
6.61755,
6.610597,
6.603648,
6.596685,
6.589429,
6.582531,
6.5757,
6.568916,
6.562163,
6.555431,
6.548712,
6.541999,
6.53528,
6.528294,
6.521656,
6.515091,
6.508578,
6.502094,
6.495622,
6.489144,
6.482642,
6.476093,
6.469235,
6.462652,
6.456078,
6.449492,
6.442881,
6.436237,
6.429556,
6.422836,
6.416076,
6.409043,
6.402321,
6.395676,
6.389103,
6.382596,
6.376151,
6.369757,
6.3634,
6.357058,
6.350473,
6.344208,
6.338,
6.331823,
6.325654,
6.319474,
6.313266,
6.307008,
6.300684,
6.294038,
6.287646,
6.281259,
6.274867,
6.268459,
6.26203,
6.255568,
6.249065,
6.242504,
6.235628,
6.229023,
6.222436,
6.21585,
6.209253,
6.202629,
6.195961,
6.18923,
6.18241,
6.175232,
6.168289,
6.161318,
6.154305,
6.14724,
6.140114,
6.132923,
6.125656,
6.118307,
6.110617,
6.103209,
6.095829,
6.088476,
6.081145,
6.073831,
6.066523,
6.059205,
6.051852,
6.044181,
6.036819,
6.029485,
6.022158,
6.01482,
6.007455,
6.000044,
5.99257,
5.985009,
5.977071,
5.969413,
5.961754,
5.954084,
5.946391,
5.938669,
5.930906,
5.923089,
5.915197,
5.906936,
5.898979,
5.891038,
5.883097,
5.875141,
5.867155,
5.859123,
5.851024,
5.84283,
5.834231,
5.825919,
5.817593,
5.809234,
5.800831,
5.792375,
5.783857,
5.775266,
5.766589,
5.757521,
5.748786,
5.740085,
5.73141,
5.722755,
5.714111,
5.705467,
5.696807,
5.688106,
5.679041,
5.670337,
5.661677,
5.653034,
5.644393,
5.635735,
5.627045,
5.618304,
5.609488,
5.600273,
5.591403,
5.58256,
5.573725,
5.564888,
5.556037,
5.547161,
5.538247,
5.529275,
5.519916,
5.510926,
5.501979,
5.493055,
5.484137,
5.475209,
5.466255,
5.457257,
5.448188,
5.438714,
5.429591,
5.420487,
5.411383,
5.402262,
5.393115,
5.383932,
5.374701,
5.365411,
5.35574,
5.346455,
5.337234,
5.328065,
5.318935,
5.309835,
5.300755,
5.29168,
5.282588,
5.273147,
5.264114,
5.255152,
5.246236,
5.237347,
5.228465,
5.219578,
5.210668,
5.201716,
5.192397,
5.183462,
5.174586,
5.165748,
5.156934,
5.148133,
5.139334,
5.130525,
5.12169,
5.112511,
5.10373,
5.09502,
5.086362,
5.077736,
5.069127,
5.060519,
5.051898,
5.043242,
5.034237,
5.025602,
5.01702,
5.008466,
4.999924,
4.991384,
4.982838,
4.974277,
4.965692,
4.956791,
4.948282,
4.939863,
4.931519,
4.923239,
4.91501,
4.906825,
4.898671,
4.890532,
4.882114,
4.874093,
4.866164,
4.858302,
4.850486,
4.8427,
4.83493,
4.827163,
4.819386,
4.811316,
4.803611,
4.795982,
4.788408,
4.780876,
4.773373,
4.765893,
4.758426,
4.750961,
4.743231,
4.735865,
4.728585,
4.721369,
4.7142,
4.707063,
4.699946,
4.692837,
4.685721,
4.678338,
4.671284,
4.664294,
4.657345,
4.650421,
4.643513,
4.636615,
4.629723,
4.622832,
4.615707,
4.608923,
4.602234,
4.595626,
4.589088,
4.582611,
4.576187,
4.569809,
4.563463,
4.556918,
4.550707,
4.544589,
4.538537,
4.532534,
4.526565,
4.520621,
4.514689,
4.50876,
4.502618,
4.496771,
4.490993,
4.485268,
4.479583,
4.473929,
4.4683,
4.462691,
4.457093,
4.451304,
4.445804,
4.440378,
4.43501,
4.429684,
4.424388,
4.419113,
4.413848,
4.408583,
4.403121,
4.397912,
4.392751,
4.387623,
4.382516,
4.377419,
4.372332,
4.36725,
4.362172,
4.356923,
4.351933,
4.34702,
4.342174,
4.337384,
4.332647,
4.327956,
4.323303,
4.31868,
4.31391,
4.309394,
4.304947,
4.30055,
4.296188,
4.291849,
4.287525,
4.283207,
4.278885,
4.274398,
4.270126,
4.265901,
4.261709,
4.257542,
4.253394,
4.249258,
4.245132,
4.241008,
4.236733,
4.232668,
4.228652,
4.224672,
4.220718,
4.216779,
4.212848,
4.208914,
4.204969,
4.200862,
4.196933,
4.193029,
4.189137,
4.185248,
4.181357,
4.177461,
4.173556,
4.169641,
4.16558,
4.161707,
4.157883,
4.154101,
4.150356,
4.146644,
4.142958,
4.139294,
4.135641,
4.13186,
4.128265,
4.124712,
4.121187,
4.117679,
4.114178,
4.110676,
4.107164,
4.103635,
4.099952,
4.096429,
4.092927,
4.08944,
4.085961,
4.082484,
4.079005,
4.07552,
4.072021,
4.068375,
4.064891,
4.061433,
4.05799,
4.054557,
4.051124,
4.047684,
4.044228,
4.040744,
4.0371,
4.033594,
4.030094,
4.02659,
4.023074,
4.019544,
4.015995,
4.012424,
4.008828,
4.005079,
4.001485,
3.997919,
3.994376,
3.990854,
3.987348,
3.983854,
3.980365,
3.976872,
3.973238,
3.969766,
3.966318,
3.962885,
3.959456,
3.956023,
3.952581,
3.949118,
3.945627,
3.941974,
3.938463,
3.934963,
3.931468,
3.927971,
3.924469,
3.920958,
3.91743,
3.913879,
3.910171,
3.906612,
3.903071,
3.899538,
3.896006,
3.892467,
3.888916,
3.885342,
3.881734,
3.877954,
3.874311,
3.870667,
3.867016,
3.86335,
3.859666,
3.855959,
3.852227,
3.848463,
3.844536,
3.840762,
3.83701,
3.833277,
3.829559,
3.825851,
3.82215,
3.818449,
3.814736,
3.810874,
3.807173,
3.803497,
3.799833,
3.796173,
3.792509,
3.788834,
3.78514,
3.781418,
3.777527,
3.773787,
3.770061,
3.766341,
3.762621,
3.758898,
3.755167,
3.751421,
3.747653,
3.743723,
3.739952,
3.736202,
3.732463,
3.728728,
3.72499,
3.721242,
3.717475,
3.713678,
3.709709,
3.705887,
3.702072,
3.698255,
3.694429,
3.69059,
3.686733,
3.682855,
3.678951,
3.674885,
3.670982,
3.667107,
3.663253,
3.659418,
3.655597,
3.651786,
3.647977,
3.644162,
3.640199,
3.636408,
3.632647,
3.628904,
3.625171,
3.621439,
3.617703,
3.613954,
3.610184,
3.606253,
3.602483,
3.598734,
3.594999,
3.591271,
3.587544,
3.583817,
3.580081,
3.576331,
3.57243,
3.568694,
3.564986,
3.561295,
3.557616,
3.553939,
3.55026,
3.546568,
3.542855,
3.538983,
3.535265,
3.531561,
3.527862,
3.524161,
3.520454,
3.516737,
3.513006,
3.509258,
3.505362,
3.50163,
3.497932,
3.494261,
3.490614,
3.486985,
3.48337,
3.479764,
3.476158,
3.47242,
3.468851,
3.465317,
3.461806,
3.458309,
3.454819,
3.45133,
3.447834,
3.444324,
3.440672,
3.437175,
3.433704,
3.430251,
3.426809,
3.423374,
3.419941,
3.416506,
3.413063,
3.409486,
3.406068,
3.40268,
3.399313,
3.39596,
3.392614,
3.389268,
3.385915,
3.382548,
3.37904,
3.375675,
3.372328,
3.368989,
3.365651,
3.36231,
3.358962,
3.355605,
3.352235,
3.348735,
3.345388,
3.342075,
3.338789,
3.335528,
3.332286,
3.32906,
3.325845,
3.322633,
3.319305,
3.316132,
3.312992,
3.309875,
3.306773,
3.303677,
3.300583,
3.297484,
3.294374,
3.291137,
3.288041,
3.284967,
3.281911,
3.278864,
3.275824,
3.272787,
3.269747,
3.266701,
3.263536,
3.260512,
3.257516,
3.254538,
3.251573,
3.248613,
3.245654,
3.242687,
3.239706,
3.236598,
3.233618,
3.230651,
3.22769,
3.224729,
3.221763,
3.218789,
3.215806,
3.21281,
3.209696,
3.206718,
3.203768,
3.200842,
3.197938,
3.195049,
3.192175,
3.189309,
3.186444,
3.183473,
3.18064,
3.177835,
3.175048,
3.172271,
3.1695,
3.166727,
3.163947,
3.161154,
3.158243,
3.155456,
3.152687,
3.149929,
3.147179,
3.144432,
3.141685,
3.138934,
3.136173,
3.1333,
3.130552,
3.127827,
3.125115,
3.122412,
3.119712,
3.117008,
3.114296,
3.111567,
3.108718,
3.105982,
3.103254,
3.10053,
3.097802,
3.095067,
3.092322,
3.089566,
3.086794,
3.083909,
3.081147,
3.078408,
3.075688,
3.072985,
3.070296,
3.067616,
3.064941,
3.062266,
3.059487,
3.056833,
3.054202,
3.051586,
3.048977,
3.04637,
3.043759,
3.04114,
3.038505,
3.035756,
3.03312,
3.030498,
3.027886,
3.025277,
3.022669,
3.020059,
3.017442,
3.014814,
3.012077,
3.009456,
3.006853,
3.004262,
3.001676,
2.999092,
2.996503,
2.993903,
2.991285,
2.988552,
2.985924,
2.983303,
2.980684,
2.978061,
2.97543,
2.97279,
2.970137,
2.967468,
2.96469,
2.962027,
2.959385,
2.956761,
2.954152,
2.951554,
2.948964,
2.946379,
2.943789,
2.941102,
2.938532,
2.935984,
2.933449,
2.930921,
2.928394,
2.925864,
2.923325,
2.920772,
2.918109,
2.915555,
2.913015,
2.910483,
2.907955,
2.905429,
2.902901,
2.900367,
2.897821,
2.895173,
2.892636,
2.890117,
2.88761,
2.885108,
2.882609,
2.880106,
2.877594,
2.875067,
2.87243,
2.869897,
2.867373,
2.864852,
2.862329,
2.859801,
2.857266,
2.854721,
2.852163,
2.849503,
2.846956,
2.84443,
2.841923,
2.839431,
2.836951,
2.834482,
2.832016,
2.829551,
2.826993,
2.824551,
2.822131,
2.819726,
2.817329,
2.814936,
2.812542,
2.810143,
2.807732,
2.805222,
2.802818,
2.80043,
2.798052,
2.795681,
2.793314,
2.790947,
2.788577,
2.786201,
2.783732,
2.78137,
2.779029,
2.776701,
2.774381,
2.772066,
2.769751,
2.767431,
2.765101,
2.762674,
2.760347,
2.758032,
2.755723,
2.753416,
2.751108,
2.748797,
2.746481,
2.744157,
2.741745,
2.73944,
2.737158,
2.734897,
2.732653,
2.730423,
2.728206,
2.725996,
2.723791,
2.721507,
2.719331,
2.717179,
2.715044,
2.71292,
2.710802,
2.708687,
2.70657,
2.704447,
2.702242,
2.700134,
2.698043,
2.695966,
2.693898,
2.691836,
2.689777,
2.68772,
2.685661,
2.683525,
2.681488,
2.679471,
2.67747,
2.675479,
2.673496,
2.671515,
2.669533,
2.667546,
2.665482,
2.663506,
2.661544,
2.659591,
2.657641,
2.655694,
2.653747,
2.651799,
2.649848,
2.647828,
2.645901,
2.643998,
2.642116,
2.640252,
2.638404,
2.636569,
2.634744,
2.632926,
2.631049,
2.629264,
2.627503,
2.625759,
2.624027,
2.622302,
2.620582,
2.618863,
2.617142,
2.615357,
2.613654,
2.611969,
2.610296,
2.608632,
2.606976,
2.605325,
2.603677,
2.602031,
2.600325,
2.598702,
2.597098,
2.595508,
2.593929,
2.592357,
2.59079,
2.589223,
2.587654,
2.586024,
2.584468,
2.582923,
2.581386,
2.579853,
2.578323,
2.576793,
2.575264,
2.573733,
2.57215,
2.570642,
2.569155,
2.567687,
2.566234,
2.564796,
2.563371,
2.561955,
2.560547,
2.559094,
2.557715,
2.556356,
2.555011,
2.553676,
2.552348,
2.551024,
2.549701,
2.548376,
2.547001,
2.545691,
2.544394,
2.543107,
2.541828,
2.540554,
2.539284,
2.538016,
2.53675,
2.535437,
2.534188,
2.532953,
2.531731,
2.530515,
2.529305,
2.528097,
2.526889,
2.525678,
2.524417,
2.523211,
2.522014,
2.520819,
2.519627,
2.518434,
2.51724,
2.516043,
2.514845,
2.513601,
2.512416,
2.511246,
2.510089,
2.508944,
2.50781,
2.506683,
2.505564,
2.504449,
2.503296,
2.5022,
2.501119,
2.500046,
2.49898,
2.497917,
2.496854,
2.49579,
2.494722,
2.493608,
2.492544,
2.491488,
2.490438,
2.489391,
2.488346,
2.487302,
2.486256,
2.485209,
2.484118,
2.483077,
2.482046,
2.48102,
2.479998,
2.478977,
2.477955,
2.476929,
2.475896,
2.474815,
2.473777,
2.472741,
2.471704,
2.470664,
2.469619,
2.468569,
2.467514,
2.466451,
2.465343,
2.464281,
2.463229,
2.462184,
2.461145,
2.460112,
2.459083,
2.458056,
2.457028,
2.45596,
2.45494,
2.453927,
2.45292,
2.451914,
2.450907,
2.449897,
2.448882,
2.447859,
2.446787,
2.445758,
2.444732,
2.443707,
2.442682,
2.441656,
2.440626,
2.439592,
2.438551,
2.437462,
2.436418,
2.435379,
2.434342,
2.433305,
2.432266,
2.431221,
2.43017,
2.429106,
2.42799,
2.426913,
2.425834,
2.42475,
2.42366,
2.422563,
2.421458,
2.420342,
2.419214,
2.418035,
2.4169,
2.41577,
2.414644,
2.413521,
2.4124,
2.41128,
2.410158,
2.409031,
2.407856,
2.406728,
2.405606,
2.404486,
2.403366,
2.402242,
2.401113,
2.399976,
2.398827,
2.397624,
2.396464,
2.395306,
2.394148,
2.392988,
2.391825,
2.390657,
2.389482,
2.388297,
2.387058,
2.385866,
2.384678,
2.383491,
2.382303,
2.381112,
2.379913,
2.378706,
2.377485,
2.376204,
2.374965,
2.373725,
2.37248,
2.371227,
2.369967,
2.368696,
2.367414,
2.366118,
2.364763,
2.363458,
2.362157,
2.36086,
2.359566,
2.358272,
2.356979,
2.355683,
2.35438,
2.353022,
2.351718,
2.35042,
2.349124,
2.347828,
2.346529,
2.345225,
2.343912,
2.342588,
2.341202,
2.339867,
2.338535,
2.337205,
2.335873,
2.334538,
2.333199,
2.331853,
2.330498,
2.329082,
2.327721,
2.326366,
2.325013,
2.323659,
2.322304,
2.320943,
2.319572,
2.318188,
2.316739,
2.315341,
2.313942,
2.31254,
2.311132,
2.309718,
2.308293,
2.306858,
2.30541,
2.303898,
2.302444,
2.300996,
2.299554,
2.298116,
2.29668,
2.295246,
2.293809,
2.292366,
2.290864,
2.289425,
2.287992,
2.286565,
2.285139,
2.283712,
2.28228,
2.280841,
2.279392,
2.277877,
2.276421,
2.274971,
2.273523,
2.272077,
2.270628,
2.269177,
2.267721,
2.266255,
2.264727,
2.263261,
2.261803,
2.260349,
2.258896,
2.257443,
2.255986,
2.25452,
2.253043,
2.251498,
2.25001,
2.248524,
2.247037,
2.245546,
2.244048,
2.242543,
2.241029,
2.239503,
2.237911,
2.236383,
2.234863,
2.233351,
2.231845,
2.230343,
2.228843,
2.227342,
2.225838,
2.224273,
2.222774,
2.221286,
2.219804,
2.218325,
2.216845,
2.215363,
2.213874,
2.212376,
2.210812,
2.209311,
2.207817,
2.206327,
2.204839,
2.203351,
2.201861,
2.200366,
2.198864,
2.197299,
2.195799,
2.194308,
2.192822,
2.19134,
2.189857,
2.188372,
2.186879,
2.185376,
2.183804,
2.182292,
2.180783,
2.179274,
2.177762,
2.176245,
2.17472,
2.173187,
2.171644,
2.170035,
2.168492,
2.166958,
2.165433,
2.163915,
2.162402,
2.160892,
2.159383,
2.15787,
2.156297,
2.154792,
2.153298,
2.151812,
2.150328,
2.148845,
2.147359,
2.145868,
2.144367,
2.142801,
2.141299,
2.139805,
2.138314,
2.136826,
2.135338,
2.133849,
2.132355,
2.130855,
2.129292,
2.127794,
2.126306,
2.124824,
2.123345,
2.121867,
2.120385,
2.118897,
2.117399,
2.115833,
2.114327,
2.112824,
2.111322,
2.109816,
2.108306,
2.106789,
2.105265,
2.10373,
2.102131,
2.100597,
2.099074,
2.09756,
2.096053,
2.094551,
2.093053,
2.091556,
2.090057,
2.088499,
2.087008,
2.085529,
2.084057,
2.082589,
2.081121,
2.079652,
2.078176,
2.076692,
2.075143,
2.073658,
2.07218,
2.070708,
2.069237,
2.067767,
2.066296,
2.06482,
2.063339,
2.061795,
2.060317,
2.058849,
2.057387,
2.055928,
2.05447,
2.053009,
2.051542,
2.050066,
2.048523,
2.047039,
2.04556,
2.044081,
2.042599,
2.041113,
2.039621,
2.038122,
2.036613,
2.035041,
2.033535,
2.032039,
2.030553,
2.029074,
2.027601,
2.026133,
2.024666,
2.023197,
2.021671,
2.020212,
2.018765,
2.017326,
2.01589,
2.014456,
2.013019,
2.011577,
2.010128,
2.008615,
2.007165,
2.005723,
2.004286,
2.002852,
2.001419,
1.999984,
1.998546,
1.997102,
1.995599,
1.99416,
1.992731,
1.991308,
1.989889,
1.98847,
1.98705,
1.985624,
1.984188,
1.982689,
1.981248,
1.979812,
1.978376,
1.976937,
1.975495,
1.974047,
1.972592,
1.971129,
1.969606,
1.968145,
1.966696,
1.965257,
1.963826,
1.9624,
1.96098,
1.959561,
1.958141,
1.956666,
1.955256,
1.953859,
1.952469,
1.951083,
1.949699,
1.948312,
1.946922,
1.945523,
1.944065,
1.942667,
1.941277,
1.939892,
1.93851,
1.937129,
1.935747,
1.934362,
1.932971,
1.931524,
1.930138,
1.928763,
1.927394,
1.926028,
1.924664,
1.923298,
1.921926,
1.920545,
1.919104,
1.917718,
1.916336,
1.914956,
1.913572,
1.912186,
1.910793,
1.909394,
1.907987,
1.906522,
1.905118,
1.903726,
1.902342,
1.900967,
1.899597,
1.898232,
1.89687,
1.895506,
1.89409,
1.892737,
1.891395,
1.890061,
1.888731,
1.887403,
1.886072,
1.884738,
1.883396,
1.881997,
1.880655,
1.879322,
1.877993,
1.876667,
1.875342,
1.874016,
1.872687,
1.871353,
1.869965,
1.868636,
1.867316,
1.866004,
1.864694,
1.863385,
1.862075,
1.860759,
1.859434,
1.858051,
1.856722,
1.855396,
1.85407,
1.852742,
1.85141,
1.850072,
1.848728,
1.847375,
1.845967,
1.844618,
1.843278,
1.841948,
1.840626,
1.83931,
1.837998,
1.836688,
1.835377,
1.834015,
1.832715,
1.831426,
1.830143,
1.828865,
1.827587,
1.826308,
1.825025,
1.823734,
1.822389,
1.821098,
1.819815,
1.818536,
1.81726,
1.815985,
1.814709,
1.81343,
1.812146,
1.810809,
1.809529,
1.808258,
1.806994,
1.805732,
1.804471,
1.803208,
1.801939,
1.800662,
1.799327,
1.798043,
1.796763,
1.795481,
1.794197,
1.792908,
1.791614,
1.790312,
1.789001,
1.787636,
1.786327,
1.785027,
1.783736,
1.782452,
1.781173,
1.779898,
1.778625,
1.77735,
1.776026,
1.77476,
1.773505,
1.772255,
1.771009,
1.769763,
1.768515,
1.767263,
1.766002,
1.764687,
1.763424,
1.762169,
1.760916,
1.759666,
1.758416,
1.757164,
1.755909,
1.754648,
1.753333,
1.752074,
1.750823,
1.749578,
1.748334,
1.74709,
1.745844,
1.74459,
1.743327,
1.742005,
1.740733,
1.739462,
1.738189,
1.736912,
1.73563,
1.73434,
1.733041,
1.731733,
1.730368,
1.729057,
1.727755,
1.726459,
1.72517,
1.723884,
1.722601,
1.721318,
1.720033,
1.718694,
1.717414,
1.716142,
1.714875,
1.71361,
1.712344,
1.711074,
1.709799,
1.708513,
1.707169,
1.705877,
1.704591,
1.703307,
1.702023,
1.700739,
1.699451,
1.698157,
1.696856,
1.695497,
1.694194,
1.692898,
1.691605,
1.690313,
1.689018,
1.68772,
1.686413,
1.685093,
1.68371,
1.682377,
1.681043,
1.679707,
1.678364,
1.677014,
1.675655,
1.674285,
1.672902,
1.671458,
1.670068,
1.668685,
1.667308,
1.665934,
1.664563,
1.663193,
1.66182,
1.660442,
1.659006,
1.657628,
1.656258,
1.654892,
1.653525,
1.652156,
1.650781,
1.649398,
1.648003,
1.646542,
1.645138,
1.643735,
1.642335,
1.640933,
1.639528,
1.638118,
1.636702,
1.635274,
1.633782,
1.632349,
1.630921,
1.629495,
1.628069,
1.62664,
1.625204,
1.623759,
1.622298,
1.620767,
1.619289,
1.617811,
1.616329,
1.61484,
1.613342,
1.611835,
1.610315,
1.60878,
1.607176,
1.605632,
1.604095,
1.602562,
1.601032,
1.599504,
1.597976,
1.596445,
1.594906,
1.593302,
1.591762,
1.590229,
1.5887,
1.587171,
1.585639,
1.584101,
